id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n
dSN1lbnB/,/soccer/italy/serie-a-2013-2014/chievo-torino-dSN1lbnB/,TRUE,2014-05-04,I1,2014,italy,Chievo Verona,Torino,0,1,3.75,3.4,2.3,NA,NA,NA,NA
EVdpaaI4/,/soccer/france/ligue-1-2013-2014/valenciennes-bordeaux-EVdpaaI4/,TRUE,2014-05-04,F1,2014,france,Valenciennes,Bordeaux,0,1,2.92,3.55,2.79,NA,NA,NA,NA
G82SZbXH/,/soccer/italy/serie-a-2013-2014/genoa-bologna-G82SZbXH/,TRUE,2014-05-04,I1,2014,italy,Genoa,Bologna,0,0,2.8,3.3,2.96,NA,NA,NA,NA
hrLFbq6A/,/soccer/spain/primera-division-2013-2014/sevilla-villarreal-hrLFbq6A/,TRUE,2014-05-04,SP1,2014,spain,Sevilla,Villarreal,0,0,2.21,3.85,4.4,NA,NA,NA,NA
KW3y1Lmh/,/soccer/france/ligue-1-2013-2014/sochaux-nice-KW3y1Lmh/,TRUE,2014-05-04,F1,2014,france,Sochaux,Nice,2,0,1.84,3.84,5.2,NA,NA,NA,NA
ldXtgMXu/,/soccer/italy/serie-a-2013-2014/ac-milan-inter-ldXtgMXu/,TRUE,2014-05-04,I1,2014,italy,AC Milan,Internazionale,1,0,2.5,3.65,3.15,NA,NA,NA,NA
MySzFEXJ/,/soccer/england/premier-league-2013-2014/arsenal-west-brom-MySzFEXJ/,TRUE,2014-05-04,E0,2014,england,Arsenal,West Brom,1,0,1.42,5.4,9,NA,NA,NA,NA
nJ5T2sJu/,/soccer/france/ligue-1-2013-2014/reims-evian-tg-nJ5T2sJu/,TRUE,2014-05-04,F1,2014,france,Stade de Reims,Evian Thonon Gaillard,1,0,2.7,3.4,3,NA,NA,NA,NA
O2X21oMi/,/soccer/spain/primera-division-2013-2014/levante-atl-madrid-O2X21oMi/,TRUE,2014-05-04,SP1,2014,spain,Levante,Atletico Madrid,2,0,16,6.6,1.32,NA,NA,NA,NA
OEPgjKHb/,/soccer/italy/serie-a-2013-2014/parma-sampdoria-OEPgjKHb/,TRUE,2014-05-04,I1,2014,italy,Parma,Sampdoria,2,0,1.5,4.67,9,NA,NA,NA,NA
Q94X11Yo/,/soccer/france/ligue-1-2013-2014/st-etienne-montpellier-Q94X11Yo/,TRUE,2014-05-04,F1,2014,france,St Etienne,Montpellier,2,0,1.56,4.35,7.95,NA,NA,NA,NA
S0DSesjT/,/soccer/spain/primera-division-2013-2014/almeria-betis-S0DSesjT/,TRUE,2014-05-04,SP1,2014,spain,Almeria,Real Betis,3,2,1.57,5,6.12,NA,NA,NA,NA
SnWphtmn/,/soccer/italy/serie-a-2013-2014/udinese-livorno-SnWphtmn/,TRUE,2014-05-04,I1,2014,italy,Udinese,Livorno,5,3,1.73,4.22,5.45,NA,NA,NA,NA
W67u0u3b/,/soccer/france/ligue-1-2013-2014/toulouse-nantes-W67u0u3b/,TRUE,2014-05-04,F1,2014,france,Toulouse,Nantes,1,1,1.85,3.9,5,NA,NA,NA,NA
4YbOzuIB/,/soccer/italy/serie-a-2013-2014/juventus-atalanta-4YbOzuIB/,TRUE,2014-05-05,I1,2014,italy,Juventus,Atalanta,1,0,1.44,5.7,11,NA,NA,NA,NA
Ec9OdNzN/,/soccer/spain/primera-division-2013-2014/real-sociedad-granada-cf-Ec9OdNzN/,TRUE,2014-05-05,SP1,2014,spain,Real Sociedad,Granada,1,1,1.79,4.11,5.4,NA,NA,NA,NA
Iq7B8CAm/,/soccer/england/premier-league-2013-2014/crystal-palace-liverpool-Iq7B8CAm/,TRUE,2014-05-05,E0,2014,england,Crystal Palace,Liverpool,3,3,9.1,6,1.41,NA,NA,NA,NA
xOjyYx2U/,/soccer/italy/serie-a-2013-2014/lazio-verona-xOjyYx2U/,TRUE,2014-05-05,I1,2014,italy,Lazio,Hellas Verona,3,3,1.66,4.55,6.05,NA,NA,NA,NA
bXiXYInO/,/soccer/italy/serie-a-2013-2014/napoli-cagliari-bXiXYInO/,TRUE,2014-05-06,I1,2014,italy,Napoli,Cagliari,3,0,1.54,4.6,7.5,NA,NA,NA,NA
IyPckvX4/,/soccer/italy/serie-a-2013-2014/fiorentina-sassuolo-IyPckvX4/,TRUE,2014-05-06,I1,2014,italy,Fiorentina,Sassuolo,3,4,1.9,3.96,4.7,NA,NA,NA,NA
vLWH2prc/,/soccer/england/premier-league-2013-2014/manchester-united-hull-city-vLWH2prc/,TRUE,2014-05-06,E0,2014,england,Manchester Utd,Hull,3,1,1.47,5.4,8.1,NA,NA,NA,NA
4nST5GgD/,/soccer/england/premier-league-2013-2014/manchester-city-aston-villa-4nST5GgD/,TRUE,2014-05-07,E0,2014,england,Manchester City,Aston Villa,4,0,1.18,10,20,NA,NA,NA,NA
6PmLbV6O/,/soccer/france/ligue-1-2013-2014/monaco-guingamp-6PmLbV6O/,TRUE,2014-05-07,F1,2014,france,AS Monaco,Guingamp,1,1,1.8,3.85,5.72,NA,NA,NA,NA
bLwBU4iU/,/soccer/spain/primera-division-2013-2014/valladolid-real-madrid-bLwBU4iU/,TRUE,2014-05-07,SP1,2014,spain,Real Valladolid,Real Madrid,1,1,13,7.9,1.26,NA,NA,NA,NA
pGnPckMU/,/soccer/france/ligue-1-2013-2014/paris-sg-rennes-pGnPckMU/,TRUE,2014-05-07,F1,2014,france,Paris Saint-Germain,Stade Rennes,1,2,1.23,8.2,19,NA,NA,NA,NA
z7zD9bfl/,/soccer/england/premier-league-2013-2014/sunderland-west-brom-z7zD9bfl/,TRUE,2014-05-07,E0,2014,england,Sunderland,West Brom,2,0,2.1,3.18,4.8,NA,NA,NA,NA
0naddc2N/,/soccer/france/ligue-1-2013-2014/evian-tg-nice-0naddc2N/,TRUE,2014-05-10,F1,2014,france,Evian Thonon Gaillard,Nice,2,0,1.69,4.4,8.25,NA,NA,NA,NA
0nFk5Yxf/,/soccer/germany/bundesliga-2013-2014/hertha-berlin-dortmund-0nFk5Yxf/,TRUE,2014-05-10,D1,2014,germany,Hertha Berlin,Borussia Dortmund,0,4,7.1,5.8,1.48,NA,NA,NA,NA
A18ICGpK/,/soccer/germany/bundesliga-2013-2014/hoffenheim-braunschweig-A18ICGpK/,TRUE,2014-05-10,D1,2014,germany,TSG Hoffenheim,TSV Eintracht Braunschweig,3,1,1.63,5.1,5.6,NA,NA,NA,NA
C0cJBx2A/,/soccer/france/ligue-1-2013-2014/valenciennes-monaco-C0cJBx2A/,TRUE,2014-05-10,F1,2014,france,Valenciennes,AS Monaco,1,2,3.55,3.6,2.45,NA,NA,NA,NA
CQSEEvIi/,/soccer/france/ligue-1-2013-2014/montpellier-bastia-CQSEEvIi/,TRUE,2014-05-10,F1,2014,france,Montpellier,Bastia,0,2,1.63,4.3,6.5,NA,NA,NA,NA
EFOFhegl/,/soccer/germany/bundesliga-2013-2014/bayern-munich-vfb-stuttgart-EFOFhegl/,TRUE,2014-05-10,D1,2014,germany,Bayern Munich,VfB Stuttgart,1,0,1.2,9.75,15,NA,NA,NA,NA
GrJy1yWG/,/soccer/italy/serie-a-2013-2014/verona-udinese-GrJy1yWG/,TRUE,2014-05-10,I1,2014,italy,Hellas Verona,Udinese,2,2,2.04,4.1,3.95,NA,NA,NA,NA
hMelbJXA/,/soccer/france/ligue-1-2013-2014/ac-ajaccio-reims-hMelbJXA/,TRUE,2014-05-10,F1,2014,france,AC Ajaccio,Stade de Reims,2,1,3.25,3.54,2.6,NA,NA,NA,NA
I7LWlDhD/,/soccer/germany/bundesliga-2013-2014/hannover-freiburg-I7LWlDhD/,TRUE,2014-05-10,D1,2014,germany,Hannover 96,SC Freiburg,3,2,1.92,4.5,4.1,NA,NA,NA,NA
IwbFCIn4/,/soccer/france/ligue-1-2013-2014/rennes-sochaux-IwbFCIn4/,TRUE,2014-05-10,F1,2014,france,Stade Rennes,Sochaux,1,2,3.2,3.8,2.44,NA,NA,NA,NA
jDPFBz0Q/,/soccer/germany/bundesliga-2013-2014/mainz-hamburger-jDPFBz0Q/,TRUE,2014-05-10,D1,2014,germany,Mainz,Hamburg SV,3,2,1.93,4.6,4.2,NA,NA,NA,NA
jyCQgfKr/,/soccer/spain/primera-division-2013-2014/villarreal-rayo-vallecano-jyCQgfKr/,TRUE,2014-05-10,SP1,2014,spain,Villarreal,Rayo Vallecano,4,0,1.7,4.65,5.2,NA,NA,NA,NA
KWuTjyQp/,/soccer/france/ligue-1-2013-2014/lille-paris-sg-KWuTjyQp/,TRUE,2014-05-10,F1,2014,france,Lille,Paris Saint-Germain,1,3,2.85,3.5,2.8,NA,NA,NA,NA
Me0hcwmH/,/soccer/france/ligue-1-2013-2014/bordeaux-marseille-Me0hcwmH/,TRUE,2014-05-10,F1,2014,france,Bordeaux,Marseille,1,1,3.25,3.6,2.45,NA,NA,NA,NA
MuSNjZN0/,/soccer/germany/bundesliga-2013-2014/bayer-leverkusen-werder-bremen-MuSNjZN0/,TRUE,2014-05-10,D1,2014,germany,Bayer Leverkusen,Werder Bremen,2,1,1.33,7.1,9.6,NA,NA,NA,NA
nqBo6ENm/,/soccer/germany/bundesliga-2013-2014/augsburg-eintracht-frankfurt-nqBo6ENm/,TRUE,2014-05-10,D1,2014,germany,FC Augsburg,Eintracht Frankfurt,2,1,1.48,5.54,7.4,NA,NA,NA,NA
rBl1eHHT/,/soccer/france/ligue-1-2013-2014/guingamp-toulouse-rBl1eHHT/,TRUE,2014-05-10,F1,2014,france,Guingamp,Toulouse,2,0,1.85,4.05,5.3,NA,NA,NA,NA
rkTJiF8f/,/soccer/germany/bundesliga-2013-2014/schalke-nurnberg-rkTJiF8f/,TRUE,2014-05-10,D1,2014,germany,Schalke 04,Nurnberg,4,1,1.37,6.29,9.4,NA,NA,NA,NA
S87L4JWi/,/soccer/italy/serie-a-2013-2014/inter-lazio-S87L4JWi/,TRUE,2014-05-10,I1,2014,italy,Internazionale,Lazio,4,1,1.68,4.3,6.4,NA,NA,NA,NA
vmaBDbXc/,/soccer/france/ligue-1-2013-2014/nantes-st-etienne-vmaBDbXc/,TRUE,2014-05-10,F1,2014,france,Nantes,St Etienne,1,3,4.1,3.64,2.1,NA,NA,NA,NA
vusoEO5c/,/soccer/spain/primera-division-2013-2014/levante-valencia-vusoEO5c/,TRUE,2014-05-10,SP1,2014,spain,Levante,Valencia,2,0,3.85,3.75,2.13,NA,NA,NA,NA
WA9EDdVD/,/soccer/germany/bundesliga-2013-2014/wolfsburg-b-monchengladbach-WA9EDdVD/,TRUE,2014-05-10,D1,2014,germany,VfL Wolfsburg,Borussia Monchengladbach,3,1,1.78,4.4,4.75,NA,NA,NA,NA
YZTAFK2o/,/soccer/france/ligue-1-2013-2014/lyon-lorient-YZTAFK2o/,TRUE,2014-05-10,F1,2014,france,Lyon,Lorient,0,1,1.45,5.3,8.6,NA,NA,NA,NA
0WEr7Kjt/,/soccer/england/premier-league-2013-2014/manchester-city-west-ham-0WEr7Kjt/,TRUE,2014-05-11,E0,2014,england,Manchester City,West Ham,2,0,1.2,9.7,18,NA,NA,NA,NA
8WdPEed8/,/soccer/spain/primera-division-2013-2014/celta-vigo-real-madrid-8WdPEed8/,TRUE,2014-05-11,SP1,2014,spain,Celta Vigo,Real Madrid,2,0,5.8,5.2,1.64,NA,NA,NA,NA
Aiw7odWT/,/soccer/italy/serie-a-2013-2014/livorno-fiorentina-Aiw7odWT/,TRUE,2014-05-11,I1,2014,italy,Livorno,Fiorentina,0,1,5.7,5,1.63,NA,NA,NA,NA
b1FYiYle/,/soccer/spain/primera-division-2013-2014/granada-cf-almeria-b1FYiYle/,TRUE,2014-05-11,SP1,2014,spain,Granada,Almeria,0,2,1.85,4.1,5.1,NA,NA,NA,NA
bNSGB0rP/,/soccer/england/premier-league-2013-2014/liverpool-newcastle-utd-bNSGB0rP/,TRUE,2014-05-11,E0,2014,england,Liverpool,Newcastle,2,1,1.21,9.8,20,NA,NA,NA,NA
drCP3wnb/,/soccer/italy/serie-a-2013-2014/atalanta-ac-milan-drCP3wnb/,TRUE,2014-05-11,I1,2014,italy,Atalanta,AC Milan,2,1,7.2,4.7,1.56,NA,NA,NA,NA
EBlcBMkG/,/soccer/spain/primera-division-2013-2014/getafe-sevilla-EBlcBMkG/,TRUE,2014-05-11,SP1,2014,spain,Getafe,Sevilla,1,0,1.83,4.4,4.97,NA,NA,NA,NA
f7To6v6n/,/soccer/england/premier-league-2013-2014/norwich-arsenal-f7To6v6n/,TRUE,2014-05-11,E0,2014,england,Norwich City,Arsenal,0,2,5.4,4.4,1.73,NA,NA,NA,NA
fk2z38vP/,/soccer/england/premier-league-2013-2014/hull-city-everton-fk2z38vP/,TRUE,2014-05-11,E0,2014,england,Hull,Everton,0,2,3.9,3.6,2.18,NA,NA,NA,NA
fT8sjCJ7/,/soccer/spain/primera-division-2013-2014/espanyol-osasuna-fT8sjCJ7/,TRUE,2014-05-11,SP1,2014,spain,Espanyol,Osasuna,1,1,2.5,3,4.41,NA,NA,NA,NA
GMHf4Iza/,/soccer/england/premier-league-2013-2014/tottenham-aston-villa-GMHf4Iza/,TRUE,2014-05-11,E0,2014,england,Tottenham,Aston Villa,3,0,1.51,4.8,8.4,NA,NA,NA,NA
GUw3nxHN/,/soccer/italy/serie-a-2013-2014/cagliari-chievo-GUw3nxHN/,TRUE,2014-05-11,I1,2014,italy,Cagliari,Chievo Verona,0,1,4.6,3.84,1.95,NA,NA,NA,NA
Ic0Y1HGA/,/soccer/italy/serie-a-2013-2014/torino-parma-Ic0Y1HGA/,TRUE,2014-05-11,I1,2014,italy,Torino,Parma,1,1,2.34,3.6,3.4,NA,NA,NA,NA
KAGUhEZl/,/soccer/spain/primera-division-2013-2014/ath-bilbao-real-sociedad-KAGUhEZl/,TRUE,2014-05-11,SP1,2014,spain,Athletic Bilbao,Real Sociedad,1,1,1.9,4.2,4.64,NA,NA,NA,NA
lI8H5aHo/,/soccer/italy/serie-a-2013-2014/as-roma-juventus-lI8H5aHo/,TRUE,2014-05-11,I1,2014,italy,AS Roma,Juventus,0,1,2.4,3.65,3.3,NA,NA,NA,NA
nch9U8kc/,/soccer/england/premier-league-2013-2014/cardiff-chelsea-nch9U8kc/,TRUE,2014-05-11,E0,2014,england,Cardiff,Chelsea,1,2,9,5.47,1.43,NA,NA,NA,NA
nDUYtGvo/,/soccer/italy/serie-a-2013-2014/sassuolo-genoa-nDUYtGvo/,TRUE,2014-05-11,I1,2014,italy,Sassuolo,Genoa,4,2,1.63,4.27,6.8,NA,NA,NA,NA
QmiDTS43/,/soccer/england/premier-league-2013-2014/sunderland-swansea-QmiDTS43/,TRUE,2014-05-11,E0,2014,england,Sunderland,Swansea,1,3,2.3,3.66,3.5,NA,NA,NA,NA
tnbW3lPI/,/soccer/england/premier-league-2013-2014/fulham-crystal-palace-tnbW3lPI/,TRUE,2014-05-11,E0,2014,england,Fulham,Crystal Palace,2,2,2.65,3.84,2.8,NA,NA,NA,NA
tQ4wih41/,/soccer/spain/primera-division-2013-2014/betis-valladolid-tQ4wih41/,TRUE,2014-05-11,SP1,2014,spain,Real Betis,Real Valladolid,4,3,3.7,4.1,2.1,NA,NA,NA,NA
UPLb3xj5/,/soccer/england/premier-league-2013-2014/west-brom-stoke-city-UPLb3xj5/,TRUE,2014-05-11,E0,2014,england,West Brom,Stoke City,1,2,2.28,3.7,3.55,NA,NA,NA,NA
WnahC2zA/,/soccer/spain/primera-division-2013-2014/elche-barcelona-WnahC2zA/,TRUE,2014-05-11,SP1,2014,spain,Elche,Barcelona,0,0,15,7.8,1.24,NA,NA,NA,NA
xvuamI1H/,/soccer/italy/serie-a-2013-2014/bologna-catania-xvuamI1H/,TRUE,2014-05-11,I1,2014,italy,Bologna,Catania,1,2,2.16,3.67,3.8,NA,NA,NA,NA
Y1tkDrL3/,/soccer/spain/primera-division-2013-2014/atl-madrid-malaga-Y1tkDrL3/,TRUE,2014-05-11,SP1,2014,spain,Atletico Madrid,Malaga,1,1,1.23,7.6,20,NA,NA,NA,NA
YcSk5bLh/,/soccer/england/premier-league-2013-2014/southampton-manchester-united-YcSk5bLh/,TRUE,2014-05-11,E0,2014,england,Southampton,Manchester Utd,1,1,2.85,4.1,2.55,NA,NA,NA,NA
zZAT2c14/,/soccer/italy/serie-a-2013-2014/sampdoria-napoli-zZAT2c14/,TRUE,2014-05-11,I1,2014,italy,Sampdoria,Napoli,2,5,3.65,4,2.14,NA,NA,NA,NA
jwyo6Dnn/,/soccer/germany/bundesliga-2013-2014/hamburger-greuther-furth-jwyo6Dnn/,TRUE,2014-05-15,D1,2014,germany,Hamburg SV,SpVgg Greuther Furth,0,0,2.05,3.62,4.1,NA,NA,NA,NA
nNeTDFBE/,/soccer/spain/primera-division-2013-2014/malaga-levante-nNeTDFBE/,TRUE,2014-05-16,SP1,2014,spain,Malaga,Levante,1,0,2.03,3.65,4.43,NA,NA,NA,NA
4fMdPeW9/,/soccer/france/ligue-1-2013-2014/sochaux-evian-tg-4fMdPeW9/,TRUE,2014-05-17,F1,2014,france,Sochaux,Evian Thonon Gaillard,0,3,2.04,3.8,4.4,NA,NA,NA,NA
6mfH2k3D/,/soccer/spain/primera-division-2013-2014/real-madrid-espanyol-6mfH2k3D/,TRUE,2014-05-17,SP1,2014,spain,Real Madrid,Espanyol,3,1,1.22,8.9,16,NA,NA,NA,NA
8hYaRYuE/,/soccer/spain/primera-division-2013-2014/valencia-celta-vigo-8hYaRYuE/,TRUE,2014-05-17,SP1,2014,spain,Valencia,Celta Vigo,2,1,1.88,4.2,5.3,NA,NA,NA,NA
8SjS9GWM/,/soccer/france/ligue-1-2013-2014/lorient-lille-8SjS9GWM/,TRUE,2014-05-17,F1,2014,france,Lorient,Lille,1,4,6,4.13,1.7,NA,NA,NA,NA
d2vBFzoA/,/soccer/italy/serie-a-2013-2014/udinese-sampdoria-d2vBFzoA/,TRUE,2014-05-17,I1,2014,italy,Udinese,Sampdoria,3,3,2.12,3.7,3.9,NA,NA,NA,NA
I1t23E9j/,/soccer/france/ligue-1-2013-2014/nice-lyon-I1t23E9j/,TRUE,2014-05-17,F1,2014,france,Nice,Lyon,0,1,5.1,3.8,1.85,NA,NA,NA,NA
K6KpScni/,/soccer/france/ligue-1-2013-2014/paris-sg-montpellier-K6KpScni/,TRUE,2014-05-17,F1,2014,france,Paris Saint-Germain,Montpellier,4,0,1.33,6.8,11.3,NA,NA,NA,NA
MVG1OFoG/,/soccer/france/ligue-1-2013-2014/toulouse-valenciennes-MVG1OFoG/,TRUE,2014-05-17,F1,2014,france,Toulouse,Valenciennes,3,1,1.6,4.3,7.1,NA,NA,NA,NA
nJkW8znT/,/soccer/france/ligue-1-2013-2014/marseille-guingamp-nJkW8znT/,TRUE,2014-05-17,F1,2014,france,Marseille,Guingamp,1,0,1.47,4.8,9,NA,NA,NA,NA
Q31NAdHG/,/soccer/france/ligue-1-2013-2014/bastia-nantes-Q31NAdHG/,TRUE,2014-05-17,F1,2014,france,Bastia,Nantes,0,0,2.38,3.5,3.64,NA,NA,NA,NA
Q3NhQyH3/,/soccer/france/ligue-1-2013-2014/st-etienne-ac-ajaccio-Q3NhQyH3/,TRUE,2014-05-17,F1,2014,france,St Etienne,AC Ajaccio,3,1,1.18,9.2,20,NA,NA,NA,NA
SYCQCZQK/,/soccer/spain/primera-division-2013-2014/barcelona-atl-madrid-SYCQCZQK/,TRUE,2014-05-17,SP1,2014,spain,Barcelona,Atletico Madrid,1,1,1.86,3.95,5.1,NA,NA,NA,NA
vBsb4ffp/,/soccer/france/ligue-1-2013-2014/monaco-bordeaux-vBsb4ffp/,TRUE,2014-05-17,F1,2014,france,AS Monaco,Bordeaux,1,1,1.84,3.8,5.1,NA,NA,NA,NA
WtOlRH1c/,/soccer/france/ligue-1-2013-2014/reims-rennes-WtOlRH1c/,TRUE,2014-05-17,F1,2014,france,Stade de Reims,Stade Rennes,1,3,2.32,3.55,3.6,NA,NA,NA,NA
4SwFEf0G/,/soccer/italy/serie-a-2013-2014/ac-milan-sassuolo-4SwFEf0G/,TRUE,2014-05-18,I1,2014,italy,AC Milan,Sassuolo,2,1,1.29,6.8,12,NA,NA,NA,NA
6PBUBgtR/,/soccer/spain/primera-division-2013-2014/sevilla-elche-6PBUBgtR/,TRUE,2014-05-18,SP1,2014,spain,Sevilla,Elche,3,1,2.1,3.6,4.25,NA,NA,NA,NA
8tbGggOj/,/soccer/italy/serie-a-2013-2014/napoli-verona-8tbGggOj/,TRUE,2014-05-18,I1,2014,italy,Napoli,Hellas Verona,5,1,1.73,4.65,5.7,NA,NA,NA,NA
A5Iu0eoN/,/soccer/italy/serie-a-2013-2014/catania-atalanta-A5Iu0eoN/,TRUE,2014-05-18,I1,2014,italy,Catania,Atalanta,2,1,2.14,3.78,3.8,NA,NA,NA,NA
bNj94BY0/,/soccer/spain/primera-division-2013-2014/valladolid-granada-cf-bNj94BY0/,TRUE,2014-05-18,SP1,2014,spain,Real Valladolid,Granada,0,1,2.35,3.5,3.5,NA,NA,NA,NA
IBu7GGV3/,/soccer/italy/serie-a-2013-2014/genoa-as-roma-IBu7GGV3/,TRUE,2014-05-18,I1,2014,italy,Genoa,AS Roma,1,0,3.6,3.65,2.35,NA,NA,NA,NA
KWi55iJf/,/soccer/spain/primera-division-2013-2014/almeria-ath-bilbao-KWi55iJf/,TRUE,2014-05-18,SP1,2014,spain,Almeria,Athletic Bilbao,0,0,2.7,3.6,2.95,NA,NA,NA,NA
ldHqaF0T/,/soccer/italy/serie-a-2013-2014/lazio-bologna-ldHqaF0T/,TRUE,2014-05-18,I1,2014,italy,Lazio,Bologna,1,0,1.5,5.49,11.08,NA,NA,NA,NA
MqnbIx1i/,/soccer/italy/serie-a-2013-2014/chievo-inter-MqnbIx1i/,TRUE,2014-05-18,I1,2014,italy,Chievo Verona,Internazionale,2,1,4.1,3.65,2.17,NA,NA,NA,NA
O4bd7Dlr/,/soccer/spain/primera-division-2013-2014/rayo-vallecano-getafe-O4bd7Dlr/,TRUE,2014-05-18,SP1,2014,spain,Rayo Vallecano,Getafe,1,2,3.25,3.35,2.61,NA,NA,NA,NA
p0zk5X1h/,/soccer/germany/bundesliga-2013-2014/greuther-furth-hamburger-p0zk5X1h/,TRUE,2014-05-18,D1,2014,germany,SpVgg Greuther Furth,Hamburg SV,1,1,2.44,3.65,3.25,NA,NA,NA,NA
rJxJDEFM/,/soccer/italy/serie-a-2013-2014/fiorentina-torino-rJxJDEFM/,TRUE,2014-05-18,I1,2014,italy,Fiorentina,Torino,2,2,3,3.85,2.54,NA,NA,NA,NA
SdeD3Vm7/,/soccer/spain/primera-division-2013-2014/osasuna-betis-SdeD3Vm7/,TRUE,2014-05-18,SP1,2014,spain,Osasuna,Real Betis,2,1,1.42,6.07,9.2,NA,NA,NA,NA
UkaCfZ8p/,/soccer/italy/serie-a-2013-2014/juventus-cagliari-UkaCfZ8p/,TRUE,2014-05-18,I1,2014,italy,Juventus,Cagliari,3,0,1.23,8,18.39,NA,NA,NA,NA
x8206X3l/,/soccer/spain/primera-division-2013-2014/real-sociedad-villarreal-x8206X3l/,TRUE,2014-05-18,SP1,2014,spain,Real Sociedad,Villarreal,1,2,2.22,3.8,3.7,NA,NA,NA,NA
zmj2HdGc/,/soccer/italy/serie-a-2013-2014/parma-livorno-zmj2HdGc/,TRUE,2014-05-18,I1,2014,italy,Parma,Livorno,2,0,1.23,7.6,19,NA,NA,NA,NA
tAOylw7k/,/soccer/france/ligue-1-2014-2015/reims-paris-sg-tAOylw7k/,TRUE,2014-08-08,F1,2015,france,Stade de Reims,Paris Saint-Germain,2,2,12,5.4,1.44,NA,NA,NA,NA
AqTumcMe/,/soccer/france/ligue-1-2014-2015/bastia-marseille-AqTumcMe/,TRUE,2014-08-09,F1,2015,france,Bastia,Marseille,3,3,3.95,3.44,2.22,NA,NA,NA,NA
ju6SA0E2/,/soccer/france/ligue-1-2014-2015/guingamp-st-etienne-ju6SA0E2/,TRUE,2014-08-09,F1,2015,france,Guingamp,St Etienne,0,2,3.25,3.15,2.67,NA,NA,NA,NA
lQOV9KT8/,/soccer/france/ligue-1-2014-2015/lille-metz-lQOV9KT8/,TRUE,2014-08-09,F1,2015,france,Lille,Metz,0,0,1.64,4.12,8.6,NA,NA,NA,NA
lzSqnHy2/,/soccer/france/ligue-1-2014-2015/evian-tg-caen-lzSqnHy2/,TRUE,2014-08-09,F1,2015,france,Evian Thonon Gaillard,Caen,0,3,2.72,3.22,3.42,NA,NA,NA,NA
tO3A2xMr/,/soccer/france/ligue-1-2014-2015/nantes-lens-tO3A2xMr/,TRUE,2014-08-09,F1,2015,france,Nantes,Lens,1,0,1.95,3.55,5.2,NA,NA,NA,NA
vFHr7IDR/,/soccer/france/ligue-1-2014-2015/montpellier-bordeaux-vFHr7IDR/,TRUE,2014-08-09,F1,2015,france,Montpellier,Bordeaux,0,1,2.84,3.17,3.08,NA,NA,NA,NA
zo3E1dyk/,/soccer/france/ligue-1-2014-2015/nice-toulouse-zo3E1dyk/,TRUE,2014-08-09,F1,2015,france,Nice,Toulouse,3,2,3.1,3.31,2.85,NA,NA,NA,NA
MwNw8bbL/,/soccer/france/ligue-1-2014-2015/monaco-lorient-MwNw8bbL/,TRUE,2014-08-10,F1,2015,france,AS Monaco,Lorient,1,2,1.51,4.75,11,NA,NA,NA,NA
rmOZ8vqF/,/soccer/france/ligue-1-2014-2015/lyon-rennes-rmOZ8vqF/,TRUE,2014-08-10,F1,2015,france,Lyon,Stade Rennes,2,0,2.15,3.4,4.3,NA,NA,NA,NA
WCdNaz61/,/soccer/france/ligue-1-2014-2015/caen-lille-WCdNaz61/,TRUE,2014-08-15,F1,2015,france,Caen,Lille,0,1,4.68,3.4,2.15,NA,NA,NA,NA
A3eRbfL7/,/soccer/france/ligue-1-2014-2015/lens-guingamp-A3eRbfL7/,TRUE,2014-08-16,F1,2015,france,Lens,Guingamp,0,1,3.25,3.2,2.7,NA,NA,NA,NA
beQcsW4q/,/soccer/england/premier-league-2014-2015/west-brom-sunderland-beQcsW4q/,TRUE,2014-08-16,E0,2015,england,West Brom,Sunderland,2,2,2.26,3.5,4.1,NA,NA,NA,NA
bPXHLHSK/,/soccer/france/ligue-1-2014-2015/metz-nantes-bPXHLHSK/,TRUE,2014-08-16,F1,2015,france,Metz,Nantes,1,1,2.5,3.14,3.6,NA,NA,NA,NA
CbU1tjKk/,/soccer/england/premier-league-2014-2015/west-ham-tottenham-CbU1tjKk/,TRUE,2014-08-16,E0,2015,england,West Ham,Tottenham,0,1,4.05,3.67,2.2,NA,NA,NA,NA
CSyMKyrR/,/soccer/france/ligue-1-2014-2015/paris-sg-bastia-CSyMKyrR/,TRUE,2014-08-16,F1,2015,france,Paris Saint-Germain,Bastia,2,0,1.26,10,23,NA,NA,NA,NA
ENlRnhsM/,/soccer/england/premier-league-2014-2015/qpr-hull-city-ENlRnhsM/,TRUE,2014-08-16,E0,2015,england,QPR,Hull,0,1,2.55,3.4,3.59,NA,NA,NA,NA
hEmVoCdS/,/soccer/england/premier-league-2014-2015/stoke-city-aston-villa-hEmVoCdS/,TRUE,2014-08-16,E0,2015,england,Stoke City,Aston Villa,0,1,2.12,3.42,4.9,NA,NA,NA,NA
QZHdEZKf/,/soccer/france/ligue-1-2014-2015/toulouse-lyon-QZHdEZKf/,TRUE,2014-08-16,F1,2015,france,Toulouse,Lyon,2,1,2.65,3.33,3.38,NA,NA,NA,NA
S6jJlEC9/,/soccer/england/premier-league-2014-2015/manchester-united-swansea-S6jJlEC9/,TRUE,2014-08-16,E0,2015,england,Manchester Utd,Swansea,1,2,1.56,5.05,9.4,NA,NA,NA,NA
