id_odsp,link_odsp,adv_stats,date,league,season,country,ht,at,fthg,ftag,odd_h,odd_d,odd_a,odd_over,odd_under,odd_bts,odd_bts_n
t0sUsYJD/,/soccer/spain/primera-division/dep-la-coruna-betis-t0sUsYJD/,TRUE,2016-02-13,SP1,2016,spain,Deportivo La Coruna,Real Betis,2,2,1.94,3.52,5.48,NA,NA,NA,NA
vqRmBiXe/,/soccer/england/premier-league-2015-2016/everton-west-brom-vqRmBiXe/,TRUE,2016-02-13,E0,2016,england,Everton,West Brom,0,1,1.55,4.55,8.35,NA,NA,NA,NA
WxEZYfP2/,/soccer/england/premier-league-2015-2016/norwich-west-ham-WxEZYfP2/,TRUE,2016-02-13,E0,2016,england,Norwich City,West Ham,2,2,2.63,3.4,3.12,NA,NA,NA,NA
Wxh4JFPF/,/soccer/england/premier-league-2015-2016/bournemouth-stoke-city-Wxh4JFPF/,TRUE,2016-02-13,E0,2016,england,Bournemouth,Stoke City,1,3,2,3.7,4.5,NA,NA,NA,NA
xObLNf70/,/soccer/germany/bundesliga/koln-eintracht-frankfurt-xObLNf70/,TRUE,2016-02-13,D1,2016,germany,FC Cologne,Eintracht Frankfurt,3,1,1.92,4.2,5.2,NA,NA,NA,NA
xQ9ZKLdL/,/soccer/france/ligue-1-2015-2016/paris-sg-lille-xQ9ZKLdL/,TRUE,2016-02-13,F1,2016,france,Paris Saint-Germain,Lille,0,0,1.52,4.5,9.5,NA,NA,NA,NA
YiBxZiZn/,/soccer/italy/serie-a/chievo-sassuolo-YiBxZiZn/,TRUE,2016-02-13,I1,2016,italy,Chievo Verona,Sassuolo,1,1,3.64,3.1,2.75,NA,NA,NA,NA
40az2tjq/,/soccer/france/ligue-1-2015-2016/st-etienne-monaco-40az2tjq/,TRUE,2016-02-14,F1,2016,france,St Etienne,AS Monaco,1,1,2.59,3.2,3.35,NA,NA,NA,NA
8YTMqfk1/,/soccer/spain/primera-division/eibar-levante-8YTMqfk1/,TRUE,2016-02-14,SP1,2016,spain,Eibar,Levante,2,0,2.12,3.5,4.2,NA,NA,NA,NA
ADEtVxFQ/,/soccer/germany/bundesliga/hamburger-b-monchengladbach-ADEtVxFQ/,TRUE,2016-02-14,D1,2016,germany,Hamburg SV,Borussia Monchengladbach,3,2,3.75,3.7,2.22,NA,NA,NA,NA
Cbb4milt/,/soccer/italy/serie-a/fiorentina-inter-Cbb4milt/,TRUE,2016-02-14,I1,2016,italy,Fiorentina,Internazionale,2,1,2.32,3.32,3.9,NA,NA,NA,NA
CrhkqrGm/,/soccer/spain/primera-division/barcelona-celta-vigo-CrhkqrGm/,TRUE,2016-02-14,SP1,2016,spain,Barcelona,Celta Vigo,6,1,1.12,17,41,NA,NA,NA,NA
E1s9IZvM/,/soccer/england/premier-league-2015-2016/arsenal-leicester-E1s9IZvM/,TRUE,2016-02-14,E0,2016,england,Arsenal,Leicester City,2,1,1.75,4.4,5.5,NA,NA,NA,NA
IZPiABn2/,/soccer/england/premier-league-2015-2016/manchester-city-tottenham-IZPiABn2/,TRUE,2016-02-14,E0,2016,england,Manchester City,Tottenham,1,2,2.2,3.55,3.9,NA,NA,NA,NA
jZjgr2Vg/,/soccer/spain/primera-division/real-sociedad-granada-cf-jZjgr2Vg/,TRUE,2016-02-14,SP1,2016,spain,Real Sociedad,Granada,3,0,1.74,4,5.9,NA,NA,NA,NA
MZIfTm3O/,/soccer/italy/serie-a/ac-milan-genoa-MZIfTm3O/,TRUE,2016-02-14,I1,2016,italy,AC Milan,Genoa,2,1,1.71,4,7.45,NA,NA,NA,NA
OM5VL1sF/,/soccer/france/ligue-1-2015-2016/lyon-caen-OM5VL1sF/,TRUE,2016-02-14,F1,2016,france,Lyon,Caen,4,1,1.57,4.5,8.65,NA,NA,NA,NA
pdjcsMp0/,/soccer/spain/primera-division/sevilla-ud-las-palmas-pdjcsMp0/,TRUE,2016-02-14,SP1,2016,spain,Sevilla,Las Palmas,2,0,1.41,6.2,12,NA,NA,NA,NA
pY7AjQND/,/soccer/spain/primera-division/getafe-atl-madrid-pY7AjQND/,TRUE,2016-02-14,SP1,2016,spain,Getafe,Atletico Madrid,0,1,9.9,4.5,1.58,NA,NA,NA,NA
Q7PoV9YB/,/soccer/italy/serie-a/sampdoria-atalanta-Q7PoV9YB/,TRUE,2016-02-14,I1,2016,italy,Sampdoria,Atalanta,0,0,2.26,3.4,3.88,NA,NA,NA,NA
QyoDHgfS/,/soccer/england/premier-league-2015-2016/aston-villa-liverpool-QyoDHgfS/,TRUE,2016-02-14,E0,2016,england,Aston Villa,Liverpool,0,6,5.9,3.88,1.81,NA,NA,NA,NA
td5CPGxl/,/soccer/germany/bundesliga/augsburg-bayern-munich-td5CPGxl/,TRUE,2016-02-14,D1,2016,germany,FC Augsburg,Bayern Munich,1,3,14,6.4,1.37,NA,NA,NA,NA
Ua6RMsS8/,/soccer/france/ligue-1-2015-2016/nice-marseille-Ua6RMsS8/,TRUE,2016-02-14,F1,2016,france,Nice,Marseille,1,1,3.54,3.32,2.51,NA,NA,NA,NA
vBTkUTmI/,/soccer/italy/serie-a/palermo-torino-vBTkUTmI/,TRUE,2016-02-14,I1,2016,italy,Palermo,Torino,1,3,3.96,3.3,2.45,NA,NA,NA,NA
WpQsWkJ5/,/soccer/italy/serie-a/udinese-bologna-WpQsWkJ5/,TRUE,2016-02-14,I1,2016,italy,Udinese,Bologna,0,1,2.22,3.32,4.6,NA,NA,NA,NA
YN1zRorT/,/soccer/spain/primera-division/gijon-barcelona-YN1zRorT/,TRUE,2016-02-17,SP1,2016,spain,Sporting Gijon,Barcelona,1,3,20,9,1.22,NA,NA,NA,NA
4z0HnHMu/,/soccer/spain/primera-division/levante-getafe-4z0HnHMu/,TRUE,2016-02-19,SP1,2016,spain,Levante,Getafe,3,0,2.3,3.5,3.8,NA,NA,NA,NA
865iQmTb/,/soccer/germany/bundesliga/eintracht-frankfurt-hamburger-865iQmTb/,TRUE,2016-02-19,D1,2016,germany,Eintracht Frankfurt,Hamburg SV,0,0,2.39,3.66,3.25,NA,NA,NA,NA
CnvJCc41/,/soccer/france/ligue-1-2015-2016/bordeaux-nice-CnvJCc41/,TRUE,2016-02-19,F1,2016,france,Bordeaux,Nice,0,0,2.14,3.4,4.12,NA,NA,NA,NA
ETsYt7XN/,/soccer/italy/serie-a/bologna-juventus-ETsYt7XN/,TRUE,2016-02-19,I1,2016,italy,Bologna,Juventus,0,0,8.4,3.8,1.7,NA,NA,NA,NA
4Yb0ORcB/,/soccer/germany/bundesliga/hertha-berlin-wolfsburg-4Yb0ORcB/,TRUE,2016-02-20,D1,2016,germany,Hertha Berlin,VfL Wolfsburg,1,1,2.88,3.48,2.75,NA,NA,NA,NA
beb4NoDH/,/soccer/germany/bundesliga/hoffenheim-mainz-beb4NoDH/,TRUE,2016-02-20,D1,2016,germany,TSG Hoffenheim,Mainz,3,2,2.69,3.58,3,NA,NA,NA,NA
C6jxrgyB/,/soccer/spain/primera-division/betis-gijon-C6jxrgyB/,TRUE,2016-02-20,SP1,2016,spain,Real Betis,Sporting Gijon,1,1,2.17,3.46,4.33,NA,NA,NA,NA
I1lPrT2B/,/soccer/italy/serie-a/verona-chievo-I1lPrT2B/,TRUE,2016-02-20,I1,2016,italy,Hellas Verona,Chievo Verona,3,1,2.66,3.22,3.25,NA,NA,NA,NA
IorAvKUI/,/soccer/spain/primera-division/ud-las-palmas-barcelona-IorAvKUI/,TRUE,2016-02-20,SP1,2016,spain,Las Palmas,Barcelona,1,2,16.5,7.8,1.28,NA,NA,NA,NA
jXkAEJZl/,/soccer/france/ligue-1-2015-2016/angers-montpellier-jXkAEJZl/,TRUE,2016-02-20,F1,2016,france,Angers,Montpellier,2,3,3.42,3.05,2.77,NA,NA,NA,NA
MB0XKhiJ/,/soccer/germany/bundesliga/bayern-munich-darmstadt-MB0XKhiJ/,TRUE,2016-02-20,D1,2016,germany,Bayern Munich,SV Darmstadt 98,3,1,1.11,13.57,41,NA,NA,NA,NA
OMsNBHJ7/,/soccer/france/ligue-1-2015-2016/lorient-guingamp-OMsNBHJ7/,TRUE,2016-02-20,F1,2016,france,Lorient,Guingamp,4,3,2.21,3.4,4.32,NA,NA,NA,NA
pljHpkYb/,/soccer/italy/serie-a/inter-sampdoria-pljHpkYb/,TRUE,2016-02-20,I1,2016,italy,Internazionale,Sampdoria,3,1,1.62,4.35,7.3,NA,NA,NA,NA
QklQpeih/,/soccer/spain/primera-division/celta-vigo-eibar-QklQpeih/,TRUE,2016-02-20,SP1,2016,spain,Celta Vigo,Eibar,3,2,1.77,4,5.37,NA,NA,NA,NA
rREmSx4l/,/soccer/france/ligue-1-2015-2016/toulouse-gfc-ajaccio-rREmSx4l/,TRUE,2016-02-20,F1,2016,france,Toulouse,GFC Ajaccio,1,1,1.87,3.7,5.2,NA,NA,NA,NA
UF6mRTDh/,/soccer/germany/bundesliga/b-monchengladbach-koln-UF6mRTDh/,TRUE,2016-02-20,D1,2016,germany,Borussia Monchengladbach,FC Cologne,1,0,2.29,3.68,3.54,NA,NA,NA,NA
UNlEDwke/,/soccer/france/ligue-1-2015-2016/monaco-troyes-UNlEDwke/,TRUE,2016-02-20,F1,2016,france,AS Monaco,Troyes,3,1,1.52,5.43,10,NA,NA,NA,NA
veq6u0FC/,/soccer/spain/primera-division/espanyol-dep-la-coruna-veq6u0FC/,TRUE,2016-02-20,SP1,2016,spain,Espanyol,Deportivo La Coruna,1,0,2.44,3.5,3.62,NA,NA,NA,NA
xnc8M5SN/,/soccer/germany/bundesliga/ingolstadt-werder-bremen-xnc8M5SN/,TRUE,2016-02-20,D1,2016,germany,FC Ingolstadt 04,Werder Bremen,2,0,2.3,3.4,3.65,NA,NA,NA,NA
YiPDYvRK/,/soccer/france/ligue-1-2015-2016/paris-sg-reims-YiPDYvRK/,TRUE,2016-02-20,F1,2016,france,Paris Saint-Germain,Stade de Reims,4,1,1.25,9,26.13,NA,NA,NA,NA
0t2qS9bn/,/soccer/germany/bundesliga/bayer-leverkusen-dortmund-0t2qS9bn/,TRUE,2016-02-21,D1,2016,germany,Bayer Leverkusen,Borussia Dortmund,0,1,3,3.52,2.77,NA,NA,NA,NA
8jsxtRnU/,/soccer/italy/serie-a/atalanta-fiorentina-8jsxtRnU/,TRUE,2016-02-21,I1,2016,italy,Atalanta,Fiorentina,2,3,3.8,3.35,2.32,NA,NA,NA,NA
dWg1tt06/,/soccer/spain/primera-division/rayo-vallecano-sevilla-dWg1tt06/,TRUE,2016-02-21,SP1,2016,spain,Rayo Vallecano,Sevilla,2,2,3.42,3.85,2.26,NA,NA,NA,NA
GGU8ZKBE/,/soccer/france/ligue-1-2015-2016/marseille-st-etienne-GGU8ZKBE/,TRUE,2016-02-21,F1,2016,france,Marseille,St Etienne,1,1,2.05,3.5,4.66,NA,NA,NA,NA
hI7ZtDjH/,/soccer/spain/primera-division/malaga-real-madrid-hI7ZtDjH/,TRUE,2016-02-21,SP1,2016,spain,Malaga,Real Madrid,1,1,4.75,3.85,1.97,NA,NA,NA,NA
jVfdP7r5/,/soccer/germany/bundesliga/hannover-augsburg-jVfdP7r5/,TRUE,2016-02-21,D1,2016,germany,Hannover 96,FC Augsburg,0,1,2.75,3.35,3.05,NA,NA,NA,NA
lpappwao/,/soccer/italy/serie-a/as-roma-palermo-lpappwao/,TRUE,2016-02-21,I1,2016,italy,AS Roma,Palermo,5,0,1.35,6.2,12,NA,NA,NA,NA
Mk3uTkqt/,/soccer/germany/bundesliga/schalke-vfb-stuttgart-Mk3uTkqt/,TRUE,2016-02-21,D1,2016,germany,Schalke 04,VfB Stuttgart,1,1,2.23,4.01,3.6,NA,NA,NA,NA
pCY3yoeo/,/soccer/italy/serie-a/frosinone-lazio-pCY3yoeo/,TRUE,2016-02-21,I1,2016,italy,Frosinone,Lazio,0,0,8.5,4.59,2.26,NA,NA,NA,NA
rRbLoyxn/,/soccer/spain/primera-division/granada-cf-valencia-rRbLoyxn/,TRUE,2016-02-21,SP1,2016,spain,Granada,Valencia,1,2,3.22,3.55,2.6,NA,NA,NA,NA
UNAqTIlr/,/soccer/france/ligue-1-2015-2016/caen-rennes-UNAqTIlr/,TRUE,2016-02-21,F1,2016,france,Caen,Stade Rennes,1,0,2.9,3.21,2.9,NA,NA,NA,NA
vBkLq9m5/,/soccer/italy/serie-a/sassuolo-empoli-vBkLq9m5/,TRUE,2016-02-21,I1,2016,italy,Sassuolo,Empoli,3,2,2.17,3.34,4.2,NA,NA,NA,NA
vghUqF6b/,/soccer/spain/primera-division/ath-bilbao-real-sociedad-vghUqF6b/,TRUE,2016-02-21,SP1,2016,spain,Athletic Bilbao,Real Sociedad,0,1,1.81,3.8,5.51,NA,NA,NA,NA
xQV4z1d8/,/soccer/france/ligue-1-2015-2016/lille-lyon-xQV4z1d8/,TRUE,2016-02-21,F1,2016,france,Lille,Lyon,1,0,2.75,3.28,3.05,NA,NA,NA,NA
YDnDoVIh/,/soccer/italy/serie-a/torino-carpi-YDnDoVIh/,TRUE,2016-02-21,I1,2016,italy,Torino,Carpi,0,0,1.7,3.86,6.8,NA,NA,NA,NA
YFiYrZL4/,/soccer/spain/primera-division/atl-madrid-villarreal-YFiYrZL4/,TRUE,2016-02-21,SP1,2016,spain,Atletico Madrid,Villarreal,0,0,1.52,4.3,9.5,NA,NA,NA,NA
zwqUsmIH/,/soccer/italy/serie-a/genoa-udinese-zwqUsmIH/,TRUE,2016-02-21,I1,2016,italy,Genoa,Udinese,2,1,2.16,3.35,4.4,NA,NA,NA,NA
SzblqcEi/,/soccer/italy/serie-a/napoli-ac-milan-SzblqcEi/,TRUE,2016-02-22,I1,2016,italy,Napoli,AC Milan,1,1,1.68,4.15,7.6,NA,NA,NA,NA
23aZz5sH/,/soccer/germany/bundesliga/koln-hertha-berlin-23aZz5sH/,TRUE,2016-02-26,D1,2016,germany,FC Cologne,Hertha Berlin,0,1,2.37,3.32,3.8,NA,NA,NA,NA
nwbfoIAQ/,/soccer/france/ligue-1-2015-2016/nice-bastia-nwbfoIAQ/,TRUE,2016-02-26,F1,2016,france,Nice,Bastia,0,2,1.95,3.44,5.3,NA,NA,NA,NA
W86wtX5N/,/soccer/spain/primera-division/eibar-ud-las-palmas-W86wtX5N/,TRUE,2016-02-26,SP1,2016,spain,Eibar,Las Palmas,0,1,1.82,3.9,5.2,NA,NA,NA,NA
2ic9zBTp/,/soccer/spain/primera-division/real-madrid-atl-madrid-2ic9zBTp/,TRUE,2016-02-27,SP1,2016,spain,Real Madrid,Atletico Madrid,0,1,2.03,3.6,4.6,NA,NA,NA,NA
4t3dQGY0/,/soccer/france/ligue-1-2015-2016/guingamp-angers-4t3dQGY0/,TRUE,2016-02-27,F1,2016,france,Guingamp,Angers,2,2,2.32,3.22,3.9,NA,NA,NA,NA
6HFWGqjo/,/soccer/germany/bundesliga/wolfsburg-bayern-munich-6HFWGqjo/,TRUE,2016-02-27,D1,2016,germany,VfL Wolfsburg,Bayern Munich,0,2,8.5,5.2,1.5,NA,NA,NA,NA
6JpVNUG1/,/soccer/england/premier-league-2015-2016/watford-bournemouth-6JpVNUG1/,TRUE,2016-02-27,E0,2016,england,Watford,Bournemouth,0,0,2.7,3.36,3.04,NA,NA,NA,NA
6NvRudYm/,/soccer/france/ligue-1-2015-2016/reims-bordeaux-6NvRudYm/,TRUE,2016-02-27,F1,2016,france,Stade de Reims,Bordeaux,4,1,2.6,3.36,3.2,NA,NA,NA,NA
bgsNPjnk/,/soccer/england/premier-league-2015-2016/southampton-chelsea-bgsNPjnk/,TRUE,2016-02-27,E0,2016,england,Southampton,Chelsea,1,2,3.28,3.4,2.72,NA,NA,NA,NA
bHHaPzl7/,/soccer/france/ligue-1-2015-2016/troyes-lorient-bHHaPzl7/,TRUE,2016-02-27,F1,2016,france,Troyes,Lorient,0,1,3.15,3.62,2.5,NA,NA,NA,NA
CdoROA1e/,/soccer/england/premier-league-2015-2016/stoke-city-aston-villa-CdoROA1e/,TRUE,2016-02-27,E0,2016,england,Stoke City,Aston Villa,2,1,1.95,3.58,5.2,NA,NA,NA,NA
CMv0cYzb/,/soccer/spain/primera-division/getafe-celta-vigo-CMv0cYzb/,TRUE,2016-02-27,SP1,2016,spain,Getafe,Celta Vigo,0,1,3.06,3.44,2.62,NA,NA,NA,NA
E5yVezbc/,/soccer/italy/serie-a/empoli-as-roma-E5yVezbc/,TRUE,2016-02-27,I1,2016,italy,Empoli,AS Roma,1,3,4.3,3.48,2.17,NA,NA,NA,NA
fwdRxRC4/,/soccer/germany/bundesliga/werder-bremen-darmstadt-fwdRxRC4/,TRUE,2016-02-27,D1,2016,germany,Werder Bremen,SV Darmstadt 98,2,2,2.1,3.8,4.85,NA,NA,NA,NA
hGbjnbeK/,/soccer/france/ligue-1-2015-2016/montpellier-lille-hGbjnbeK/,TRUE,2016-02-27,F1,2016,france,Montpellier,Lille,3,0,2.68,3.02,3.3,NA,NA,NA,NA
jDw4dhj4/,/soccer/spain/primera-division/betis-rayo-vallecano-jDw4dhj4/,TRUE,2016-02-27,SP1,2016,spain,Real Betis,Rayo Vallecano,2,2,2.36,3.6,3.4,NA,NA,NA,NA
ji48vZSM/,/soccer/italy/serie-a/ac-milan-torino-ji48vZSM/,TRUE,2016-02-27,I1,2016,italy,AC Milan,Torino,1,0,2,3.56,5,NA,NA,NA,NA
KK3EuTSo/,/soccer/germany/bundesliga/hamburger-ingolstadt-KK3EuTSo/,TRUE,2016-02-27,D1,2016,germany,Hamburg SV,FC Ingolstadt 04,1,1,2.5,3.2,3.6,NA,NA,NA,NA
MRSHoY88/,/soccer/england/premier-league-2015-2016/west-ham-sunderland-MRSHoY88/,TRUE,2016-02-27,E0,2016,england,West Ham,Sunderland,1,0,1.94,3.85,5.2,NA,NA,NA,NA
pAqZMlW7/,/soccer/england/premier-league-2015-2016/west-brom-crystal-palace-pAqZMlW7/,TRUE,2016-02-27,E0,2016,england,West Brom,Crystal Palace,3,2,2.98,3.24,2.83,NA,NA,NA,NA
pEwVvGmf/,/soccer/france/ligue-1-2015-2016/toulouse-rennes-pEwVvGmf/,TRUE,2016-02-27,F1,2016,france,Toulouse,Stade Rennes,1,2,2.4,3.44,3.64,NA,NA,NA,NA
rmzdbELi/,/soccer/spain/primera-division/real-sociedad-malaga-rmzdbELi/,TRUE,2016-02-27,SP1,2016,spain,Real Sociedad,Malaga,1,1,2.16,3.38,4.15,NA,NA,NA,NA
S47rXYgF/,/soccer/england/premier-league-2015-2016/leicester-norwich-S47rXYgF/,TRUE,2016-02-27,E0,2016,england,Leicester City,Norwich City,1,0,1.71,4.4,7,NA,NA,NA,NA
YN7Ivmrh/,/soccer/germany/bundesliga/vfb-stuttgart-hannover-YN7Ivmrh/,TRUE,2016-02-27,D1,2016,germany,VfB Stuttgart,Hannover 96,1,2,1.57,4.65,7.47,NA,NA,NA,NA
YyT8eC5A/,/soccer/spain/primera-division/gijon-espanyol-YyT8eC5A/,TRUE,2016-02-27,SP1,2016,spain,Sporting Gijon,Espanyol,2,4,2.44,3.4,3.4,NA,NA,NA,NA
02Besyq4/,/soccer/italy/serie-a/udinese-verona-02Besyq4/,TRUE,2016-02-28,I1,2016,italy,Udinese,Hellas Verona,2,0,2.02,3.75,4.5,NA,NA,NA,NA
2VXQdGri/,/soccer/italy/serie-a/chievo-genoa-2VXQdGri/,TRUE,2016-02-28,I1,2016,italy,Chievo Verona,Genoa,1,0,3.18,3.1,2.85,NA,NA,NA,NA
48T4LPsU/,/soccer/germany/bundesliga/dortmund-hoffenheim-48T4LPsU/,TRUE,2016-02-28,D1,2016,germany,Borussia Dortmund,TSG Hoffenheim,3,1,1.35,7.1,13.5,NA,NA,NA,NA
4dyhaf6o/,/soccer/spain/primera-division/villarreal-levante-4dyhaf6o/,TRUE,2016-02-28,SP1,2016,spain,Villarreal,Levante,3,0,1.82,3.75,5.8,NA,NA,NA,NA
AyouZCjp/,/soccer/italy/serie-a/sampdoria-frosinone-AyouZCjp/,TRUE,2016-02-28,I1,2016,italy,Sampdoria,Frosinone,2,0,1.66,4.25,7.6,NA,NA,NA,NA
dU44uFDG/,/soccer/italy/serie-a/palermo-bologna-dU44uFDG/,TRUE,2016-02-28,I1,2016,italy,Palermo,Bologna,0,0,3.04,3.4,2.85,NA,NA,NA,NA
EL5jVCOR/,/soccer/england/premier-league-2015-2016/manchester-united-arsenal-EL5jVCOR/,TRUE,2016-02-28,E0,2016,england,Manchester Utd,Arsenal,3,2,3.52,3.55,2.44,NA,NA,NA,NA
GncNw7cb/,/soccer/germany/bundesliga/augsburg-b-monchengladbach-GncNw7cb/,TRUE,2016-02-28,D1,2016,germany,FC Augsburg,Borussia Monchengladbach,2,2,3.18,3.64,2.56,NA,NA,NA,NA
lnpMtxJs/,/soccer/france/ligue-1-2015-2016/lyon-paris-sg-lnpMtxJs/,TRUE,2016-02-28,F1,2016,france,Lyon,Paris Saint-Germain,2,1,5.1,3.84,1.88,NA,NA,NA,NA
MBCirHTc/,/soccer/italy/serie-a/juventus-inter-MBCirHTc/,TRUE,2016-02-28,I1,2016,italy,Juventus,Internazionale,2,0,1.66,3.94,8.92,NA,NA,NA,NA
OC0VyoSA/,/soccer/germany/bundesliga/eintracht-frankfurt-schalke-OC0VyoSA/,TRUE,2016-02-28,D1,2016,germany,Eintracht Frankfurt,Schalke 04,0,0,2.81,3.6,2.81,NA,NA,NA,NA
p2ZWvxAq/,/soccer/england/premier-league-2015-2016/tottenham-swansea-p2ZWvxAq/,TRUE,2016-02-28,E0,2016,england,Tottenham,Swansea,2,1,1.53,4.42,8.9,NA,NA,NA,NA
pSlvzPdN/,/soccer/germany/bundesliga/mainz-bayer-leverkusen-pSlvzPdN/,TRUE,2016-02-28,D1,2016,germany,Mainz,Bayer Leverkusen,3,1,3.8,3.6,2.17,NA,NA,NA,NA
Qk4hRdJf/,/soccer/france/ligue-1-2015-2016/st-etienne-caen-Qk4hRdJf/,TRUE,2016-02-28,F1,2016,france,St Etienne,Caen,1,2,1.82,3.94,5.9,NA,NA,NA,NA
QqoGgjzN/,/soccer/spain/primera-division/valencia-ath-bilbao-QqoGgjzN/,TRUE,2016-02-28,SP1,2016,spain,Valencia,Athletic Bilbao,0,3,2.36,3.55,3.98,NA,NA,NA,NA
QV5suiLT/,/soccer/spain/primera-division/barcelona-sevilla-QV5suiLT/,TRUE,2016-02-28,SP1,2016,spain,Barcelona,Sevilla,2,1,1.28,8.67,15.54,NA,NA,NA,NA
Us3CwgrT/,/soccer/italy/serie-a/carpi-atalanta-Us3CwgrT/,TRUE,2016-02-28,I1,2016,italy,Carpi,Atalanta,1,1,2.78,3.17,3.14,NA,NA,NA,NA
WMoCfWKG/,/soccer/spain/primera-division/dep-la-coruna-granada-cf-WMoCfWKG/,TRUE,2016-02-28,SP1,2016,spain,Deportivo La Coruna,Granada,0,1,1.89,3.62,5,NA,NA,NA,NA
x8G3Of3D/,/soccer/france/ligue-1-2015-2016/nantes-monaco-x8G3Of3D/,TRUE,2016-02-28,F1,2016,france,Nantes,AS Monaco,0,0,2.7,3.14,3.25,NA,NA,NA,NA
lSqqYW5j/,/soccer/italy/serie-a/fiorentina-napoli-lSqqYW5j/,TRUE,2016-02-29,I1,2016,italy,Fiorentina,Napoli,1,1,3.75,3.42,2.4,NA,NA,NA,NA
rR00tebA/,/soccer/italy/serie-a/lazio-sassuolo-rR00tebA/,TRUE,2016-02-29,I1,2016,italy,Lazio,Sassuolo,0,2,1.81,3.75,5.7,NA,NA,NA,NA
0IRLphOE/,/soccer/england/premier-league-2015-2016/bournemouth-southampton-0IRLphOE/,TRUE,2016-03-01,E0,2016,england,Bournemouth,Southampton,2,0,2.94,3.42,3.15,NA,NA,NA,NA
d2hrZrCT/,/soccer/germany/bundesliga/ingolstadt-koln-d2hrZrCT/,TRUE,2016-03-01,D1,2016,germany,FC Ingolstadt 04,FC Cologne,1,1,3.05,3.16,3.26,NA,NA,NA,NA
hEkkTPhs/,/soccer/england/premier-league-2015-2016/aston-villa-everton-hEkkTPhs/,TRUE,2016-03-01,E0,2016,england,Aston Villa,Everton,1,3,5.8,4.3,4.8,NA,NA,NA,NA
IZB6ZCN9/,/soccer/germany/bundesliga/hannover-wolfsburg-IZB6ZCN9/,TRUE,2016-03-01,D1,2016,germany,Hannover 96,VfL Wolfsburg,0,4,4.45,3.8,4,NA,NA,NA,NA
ja8hSq8m/,/soccer/england/premier-league-2015-2016/leicester-west-brom-ja8hSq8m/,TRUE,2016-03-01,E0,2016,england,Leicester City,West Brom,2,2,6,3.95,6.1,NA,NA,NA,NA
Kv09O17C/,/soccer/england/premier-league-2015-2016/sunderland-crystal-palace-Kv09O17C/,TRUE,2016-03-01,E0,2016,england,Sunderland,Crystal Palace,2,2,3.15,3.36,3.3,NA,NA,NA,NA
tIdVgvD8/,/soccer/spain/primera-division/atl-madrid-real-sociedad-tIdVgvD8/,TRUE,2016-03-01,SP1,2016,spain,Atletico Madrid,Real Sociedad,3,0,9.8,4.65,11.78,NA,NA,NA,NA
tl15Psh6/,/soccer/england/premier-league-2015-2016/norwich-chelsea-tl15Psh6/,TRUE,2016-03-01,E0,2016,england,Norwich City,Chelsea,1,2,5.6,4.1,5.8,NA,NA,NA,NA
UsVIpzze/,/soccer/spain/primera-division/ud-las-palmas-getafe-UsVIpzze/,TRUE,2016-03-01,SP1,2016,spain,Las Palmas,Getafe,4,0,4.2,3.55,4.25,NA,NA,NA,NA
0b1BYWxG/,/soccer/germany/bundesliga/hertha-berlin-eintracht-frankfurt-0b1BYWxG/,TRUE,2016-03-02,D1,2016,germany,Hertha Berlin,Eintracht Frankfurt,2,0,4.3,3.6,4.4,NA,NA,NA,NA
23kENLMI/,/soccer/england/premier-league-2015-2016/west-ham-tottenham-23kENLMI/,TRUE,2016-03-02,E0,2016,england,West Ham,Tottenham,1,0,4,3.7,3.7,NA,NA,NA,NA
4W72zg83/,/soccer/germany/bundesliga/b-monchengladbach-vfb-stuttgart-4W72zg83/,TRUE,2016-03-02,D1,2016,germany,Borussia Monchengladbach,VfB Stuttgart,4,0,3.3,4.1,3.3,NA,NA,NA,NA
A98byZhc/,/soccer/germany/bundesliga/bayer-leverkusen-werder-bremen-A98byZhc/,TRUE,2016-03-02,D1,2016,germany,Bayer Leverkusen,Werder Bremen,1,4,6.2,4.7,6.2,NA,NA,NA,NA
CEd1QNx0/,/soccer/england/premier-league-2015-2016/manchester-united-watford-CEd1QNx0/,TRUE,2016-03-02,E0,2016,england,Manchester Utd,Watford,1,0,7,4.25,7,NA,NA,NA,NA
EsuAU2Kp/,/soccer/germany/bundesliga/darmstadt-dortmund-EsuAU2Kp/,TRUE,2016-03-02,D1,2016,germany,SV Darmstadt 98,Borussia Dortmund,0,2,7,4.5,6.8,NA,NA,NA,NA
G6gIMuxP/,/soccer/england/premier-league-2015-2016/stoke-city-newcastle-utd-G6gIMuxP/,TRUE,2016-03-02,E0,2016,england,Stoke City,Newcastle,1,0,4.1,3.58,4.15,NA,NA,NA,NA
GzkrixcR/,/soccer/spain/primera-division/sevilla-eibar-GzkrixcR/,TRUE,2016-03-02,SP1,2016,spain,Sevilla,Eibar,1,0,8.6,5,8.8,NA,NA,NA,NA
hYwETMZj/,/soccer/germany/bundesliga/bayern-munich-mainz-hYwETMZj/,TRUE,2016-03-02,D1,2016,germany,Bayern Munich,Mainz,1,2,6,9.75,24.43,NA,NA,NA,NA
K8eZhbSE/,/soccer/spain/primera-division/levante-real-madrid-K8eZhbSE/,TRUE,2016-03-02,SP1,2016,spain,Levante,Real Madrid,1,3,7.5,4.95,7,NA,NA,NA,NA
