id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
KdDzzK8C/,KdDzzK8C67,67,47,Jordan Loties (Dijon) is shown the yellow card for a bad foul.,4,NA,1,Dijon FCO,Lille,jordan loties,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C68,68,48,"Corner,  Dijon. Conceded by Vincent Enyeama.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C69,69,49,Attempt missed. Cedric Varrault (Dijon) header from the centre of the box is too high. Assisted by Marvin Martin with a cross following a corner.,1,12,1,Dijon FCO,Lille,cedric varrault,marvin martin,NA,NA,10,2,0,3,3,2,3,0
KdDzzK8C/,KdDzzK8C70,70,49,"Corner,  Dijon. Conceded by Marko Basa.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C71,71,50,Attempt blocked. Pierre Lees-Melou (Dijon) right footed shot from outside the box is blocked.,1,NA,1,Dijon FCO,Lille,pierre leesmelou,NA,NA,NA,2,3,0,15,1,0,1,0
KdDzzK8C/,KdDzzK8C72,72,50,Foul by Franck Beria (Lille).,3,NA,2,Lille,Dijon FCO,franck beria,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C73,73,50,Julio Tavares (Dijon) wins a free kick in the attacking half.,8,NA,1,Dijon FCO,Lille,julio tavares,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
KdDzzK8C/,KdDzzK8C74,74,51,Attempt saved. Lois Diony (Dijon) header from the centre of the box is saved in the centre of the goal. Assisted by Florent Balmont.,1,12,1,Dijon FCO,Lille,lois diony,florent balmont,NA,NA,5,1,0,3,3,1,1,0
KdDzzK8C/,KdDzzK8C75,75,52,Florent Balmont (Dijon) wins a free kick in the attacking half.,8,NA,1,Dijon FCO,Lille,florent balmont,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
KdDzzK8C/,KdDzzK8C76,76,52,Foul by Morgan Amalfitano (Lille).,3,NA,2,Lille,Dijon FCO,morgan amalfitano,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C77,77,53,Attempt blocked. Marvin Martin (Dijon) right footed shot from outside the box is blocked.,1,NA,1,Dijon FCO,Lille,marvin martin,NA,NA,NA,2,3,0,15,1,0,1,0
KdDzzK8C/,KdDzzK8C78,78,53,"Corner,  Dijon. Conceded by Adama Soumaoro.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C79,79,54,Attempt missed. Vincent Rufli (Dijon) right footed shot from outside the box misses to the right following a corner.,1,NA,1,Dijon FCO,Lille,vincent rufli,NA,NA,NA,9,2,0,15,1,0,3,0
KdDzzK8C/,KdDzzK8C80,80,54,Attempt blocked. Pierre Lees-Melou (Dijon) left footed shot from the centre of the box is blocked. Assisted by Julio Tavares with a headed pass.,1,12,1,Dijon FCO,Lille,pierre leesmelou,julio tavares,NA,NA,2,3,0,3,2,3,1,0
KdDzzK8C/,KdDzzK8C81,81,55,"Corner,  Dijon. Conceded by Adama Soumaoro.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C82,82,55,Attempt blocked. Florent Balmont (Dijon) right footed shot from outside the box is blocked. Assisted by Marvin Martin.,1,12,1,Dijon FCO,Lille,florent balmont,marvin martin,NA,NA,2,3,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C83,83,55,Foul by Lois Diony (Dijon).,3,NA,1,Dijon FCO,Lille,lois diony,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C84,84,55,Franck Beria (Lille) wins a free kick in the defensive half.,8,NA,2,Lille,Dijon FCO,franck beria,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C85,85,57,Foul by Franck Beria (Lille).,3,NA,2,Lille,Dijon FCO,franck beria,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C86,86,57,Lois Diony (Dijon) wins a free kick in the attacking half.,8,NA,1,Dijon FCO,Lille,lois diony,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
KdDzzK8C/,KdDzzK8C87,87,57,Franck Beria (Lille) is shown the yellow card for a bad foul.,4,NA,2,Lille,Dijon FCO,franck beria,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C88,88,58,Attempt saved. Florent Balmont (Dijon) right footed shot from the right side of the box is saved in the top centre of the goal. Assisted by Marvin Martin.,1,12,1,Dijon FCO,Lille,florent balmont,marvin martin,NA,NA,11,1,0,11,1,1,1,0
KdDzzK8C/,KdDzzK8C89,89,58,"Corner,  Dijon. Conceded by Vincent Enyeama.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C90,90,60,Attempt missed. Yassine Benzia (Lille) right footed shot from outside the box is high and wide to the right. Assisted by Younousse Sankhare.,1,12,2,Lille,Dijon FCO,yassine benzia,younousse sankhare,NA,NA,6,2,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C91,91,61,"Corner,  Lille. Conceded by Jordan Loties.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C92,92,63,Foul by Jordan Loties (Dijon).,3,NA,1,Dijon FCO,Lille,jordan loties,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C93,93,63,Yassine Benzia (Lille) wins a free kick in the defensive half.,8,NA,2,Lille,Dijon FCO,yassine benzia,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C94,94,63,Attempt blocked. Younousse Sankhare (Lille) left footed shot from outside the box is blocked. Assisted by Nicolas de Preville.,1,12,2,Lille,Dijon FCO,younousse sankhare,nicolas de preville,NA,NA,2,3,0,15,2,1,1,0
KdDzzK8C/,KdDzzK8C95,95,63,"Corner,  Lille. Conceded by Jordan Loties.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C96,96,64,Attempt blocked. Adama Soumaoro (Lille) header from the centre of the box is blocked. Assisted by Nicolas de Preville with a cross.,1,12,2,Lille,Dijon FCO,adama soumaoro,nicolas de preville,NA,NA,2,3,0,3,3,2,1,0
KdDzzK8C/,KdDzzK8C97,97,65,Foul by Florent Balmont (Dijon).,3,NA,1,Dijon FCO,Lille,florent balmont,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C98,98,65,Ibrahim Amadou (Lille) wins a free kick in the defensive half.,8,NA,2,Lille,Dijon FCO,ibrahim amadou,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C99,99,66,Florent Balmont (Dijon) wins a free kick in the defensive half.,8,NA,1,Dijon FCO,Lille,florent balmont,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C100,100,66,Foul by Younousse Sankhare (Lille).,3,NA,2,Lille,Dijon FCO,younousse sankhare,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C101,101,67,"Corner,  Dijon. Conceded by Sebastien Corchia.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C102,102,68,"Substitution, Dijon. Frederic Sammaritano replaces Marvin Martin.",7,NA,1,Dijon FCO,Lille,NA,NA,frederic sammaritano,marvin martin,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C103,103,69,"Corner,  Lille. Conceded by Vincent Rufli.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C104,104,70,Attempt blocked. Nicolas de Preville (Lille) right footed shot from outside the box is blocked. Assisted by Franck Beria.,1,12,2,Lille,Dijon FCO,nicolas de preville,franck beria,NA,NA,2,3,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C105,105,72,Foul by Morgan Amalfitano (Lille).,3,NA,2,Lille,Dijon FCO,morgan amalfitano,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C106,106,72,Julio Tavares (Dijon) wins a free kick on the left wing.,8,NA,1,Dijon FCO,Lille,julio tavares,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KdDzzK8C/,KdDzzK8C107,107,72,Attempt saved. Frederic Sammaritano (Dijon) right footed shot from the right side of the box is saved in the top right corner. Assisted by Adam Lang.,1,12,1,Dijon FCO,Lille,frederic sammaritano,adam lang,NA,NA,13,1,0,11,1,1,1,0
KdDzzK8C/,KdDzzK8C108,108,73,Foul by Jordan Loties (Dijon).,3,NA,1,Dijon FCO,Lille,jordan loties,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C109,109,73,Yassine Benzia (Lille) wins a free kick on the right wing.,8,NA,2,Lille,Dijon FCO,yassine benzia,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
KdDzzK8C/,KdDzzK8C110,110,75,Attempt missed. Nicolas de Preville (Lille) right footed shot from outside the box is high and wide to the right. Assisted by Julian Palmieri.,1,12,2,Lille,Dijon FCO,nicolas de preville,julian palmieri,NA,NA,6,2,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C111,111,76,Cedric Varrault (Dijon) wins a free kick in the defensive half.,8,NA,1,Dijon FCO,Lille,cedric varrault,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C112,112,76,Foul by Nicolas de Preville (Lille).,3,NA,2,Lille,Dijon FCO,nicolas de preville,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C113,113,78,Attempt missed. Florent Balmont (Dijon) right footed shot from outside the box misses to the left. Assisted by Pierre Lees-Melou.,1,12,1,Dijon FCO,Lille,florent balmont,pierre leesmelou,NA,NA,8,2,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C114,114,81,"Corner,  Lille. Conceded by Jordan Marie.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C115,115,81,Foul by Nicolas de Preville (Lille).,3,NA,2,Lille,Dijon FCO,nicolas de preville,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C116,116,81,Julio Tavares (Dijon) wins a free kick in the defensive half.,8,NA,1,Dijon FCO,Lille,julio tavares,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C117,117,82,"Substitution, Dijon. Yunis Abdelhamid replaces Cedric Varrault.",7,NA,1,Dijon FCO,Lille,NA,NA,yunis abdelhamid,cedric varrault,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C118,118,83,"Offside, Lille. Younousse Sankhare tries a through ball, but Nicolas de Preville is caught offside.",9,13,2,Lille,Dijon FCO,nicolas de preville,younousse sankhare,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C119,119,83,Hand ball by Younousse Sankhare (Lille).,10,NA,2,Lille,Dijon FCO,younousse sankhare,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C120,120,84,"Attempt missed. Julio Tavares (Dijon) header from the right side of the six yard box is close, but misses to the right. Assisted by Pierre Lees-Melou following a set piece situation.",1,12,1,Dijon FCO,Lille,julio tavares,pierre leesmelou,NA,NA,9,2,0,12,3,1,2,0
KdDzzK8C/,KdDzzK8C121,121,84,"Corner,  Dijon. Conceded by Marko Basa.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C122,122,85,Foul by Frederic Sammaritano (Dijon).,3,NA,1,Dijon FCO,Lille,frederic sammaritano,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C123,123,85,Julian Palmieri (Lille) wins a free kick in the defensive half.,8,NA,2,Lille,Dijon FCO,julian palmieri,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C124,124,86,Attempt missed. Jordan Loties (Dijon) right footed shot from outside the box is high and wide to the right. Assisted by Jordan Marie.,1,12,1,Dijon FCO,Lille,jordan loties,jordan marie,NA,NA,6,2,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C125,125,87,Attempt saved. Morgan Amalfitano (Lille) right footed shot from a difficult angle on the right is saved in the bottom right corner. Assisted by Yassine Benzia.,1,12,2,Lille,Dijon FCO,morgan amalfitano,yassine benzia,NA,NA,4,1,0,8,1,1,1,0
KdDzzK8C/,KdDzzK8C126,126,87,"Corner,  Lille. Conceded by Baptiste Reynet.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C127,127,88,Attempt blocked. Pierre Lees-Melou (Dijon) right footed shot from outside the box is blocked. Assisted by Frederic Sammaritano.,1,12,1,Dijon FCO,Lille,pierre leesmelou,frederic sammaritano,NA,NA,2,3,0,15,1,1,1,0
KdDzzK8C/,KdDzzK8C128,128,89,Foul by Pierre Lees-Melou (Dijon).,3,NA,1,Dijon FCO,Lille,pierre leesmelou,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C129,129,89,Julian Palmieri (Lille) wins a free kick in the defensive half.,8,NA,2,Lille,Dijon FCO,julian palmieri,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C130,130,90,Florent Balmont (Dijon) wins a free kick in the defensive half.,8,NA,1,Dijon FCO,Lille,florent balmont,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KdDzzK8C/,KdDzzK8C131,131,90,Foul by Younousse Sankhare (Lille).,3,NA,2,Lille,Dijon FCO,younousse sankhare,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C132,132,91,"Corner,  Dijon. Conceded by Marko Basa.",2,NA,1,Dijon FCO,Lille,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C133,133,91,Attempt missed. Yunis Abdelhamid (Dijon) header from the centre of the box misses to the left. Assisted by Frederic Sammaritano with a cross following a corner.,1,12,1,Dijon FCO,Lille,yunis abdelhamid,frederic sammaritano,NA,NA,8,2,0,3,3,2,3,0
KdDzzK8C/,KdDzzK8C134,134,92,"Corner,  Lille. Conceded by Adam Lang.",2,NA,2,Lille,Dijon FCO,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KdDzzK8C/,KdDzzK8C135,135,93,Hand ball by Adama Soumaoro (Lille).,10,NA,2,Lille,Dijon FCO,adama soumaoro,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe3,3,2,Foul by Pablo Fornals (Malaga).,3,NA,2,Malaga,Real Madrid,pablo fornals,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe4,4,2,Luka Modric (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,luka modric,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe5,5,7,Foul by Recio (Malaga).,3,NA,2,Malaga,Real Madrid,recio,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe6,6,7,Lucas Vazquez (Real Madrid) wins a free kick in the attacking half.,8,NA,1,Real Madrid,Malaga,lucas vazquez,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
KYS3THfe/,KYS3THfe7,7,8,"Offside, Real Madrid. Luka Modric tries a through ball, but Lucas Vazquez is caught offside.",9,13,1,Real Madrid,Malaga,lucas vazquez,luka modric,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe8,8,11,Attempt missed. Karim Benzema (Real Madrid) header from the centre of the box is just a bit too high. Assisted by Lucas Vazquez with a cross.,1,12,1,Real Madrid,Malaga,karim benzema,lucas vazquez,NA,NA,1,2,0,3,3,2,1,0
KYS3THfe/,KYS3THfe9,9,12,Attempt saved. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Toni Kroos with a through ball.,1,12,1,Real Madrid,Malaga,cristiano ronaldo,toni kroos,NA,NA,5,1,0,3,1,4,1,0
KYS3THfe/,KYS3THfe10,10,14,"Offside, Real Madrid. Marcelo tries a through ball, but Cristiano Ronaldo is caught offside.",9,13,1,Real Madrid,Malaga,cristiano ronaldo,marcelo,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe11,11,15,Foul by Adalberto Penaranda (Malaga).,3,NA,2,Malaga,Real Madrid,adalberto penaranda,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe12,12,15,Lucas Vazquez (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,lucas vazquez,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe13,13,16,Gonzalo Castro (Malaga) hits the right post with a right footed shot from the left side of the box. Assisted by Adalberto Penaranda.,1,12,2,Malaga,Real Madrid,gonzalo castro,adalberto penaranda,NA,NA,7,4,0,9,1,1,1,0
KYS3THfe/,KYS3THfe14,14,16,Attempt missed. Roberto Rosales (Malaga) left footed shot from outside the box is high and wide to the left. Assisted by Pablo Fornals.,1,12,2,Malaga,Real Madrid,roberto rosales,pablo fornals,NA,NA,6,2,0,15,2,1,1,0
KYS3THfe/,KYS3THfe15,15,18,Attempt saved. Gonzalo Castro (Malaga) left footed shot from the left side of the box is saved in the centre of the goal. Assisted by Roberto Rosales with a cross.,1,12,2,Malaga,Real Madrid,gonzalo castro,roberto rosales,NA,NA,5,1,0,9,2,2,1,0
KYS3THfe/,KYS3THfe16,16,19,Attempt saved. Pablo Fornals (Malaga) left footed shot from outside the box is saved in the centre of the goal. Assisted by Juanpi.,1,12,2,Malaga,Real Madrid,pablo fornals,juanpi,NA,NA,5,1,0,15,2,1,1,0
KYS3THfe/,KYS3THfe17,17,22,Foul by Juanpi (Malaga).,3,NA,2,Malaga,Real Madrid,juanpi,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe18,18,22,Marcelo (Real Madrid) wins a free kick on the left wing.,8,NA,1,Real Madrid,Malaga,marcelo,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KYS3THfe/,KYS3THfe19,19,24,Attempt saved. Lucas Vazquez (Real Madrid) right footed shot from the right side of the box is saved in the bottom right corner. Assisted by Toni Kroos.,1,12,1,Real Madrid,Malaga,lucas vazquez,toni kroos,NA,NA,4,1,0,11,1,1,1,0
KYS3THfe/,KYS3THfe20,20,25,"Offside, Malaga. Ignacio Camacho tries a through ball, but Adalberto Penaranda is caught offside.",9,13,2,Malaga,Real Madrid,adalberto penaranda,ignacio camacho,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe21,21,25,"Substitution, Real Madrid. Isco replaces Marcelo because of an injury.",7,NA,1,Real Madrid,Malaga,NA,NA,isco,marcelo,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe22,22,26,Foul by Recio (Malaga).,3,NA,2,Malaga,Real Madrid,recio,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe23,23,26,Luka Modric (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,luka modric,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe24,24,26,"Attempt missed. Karim Benzema (Real Madrid) right footed shot from the centre of the box is close, but misses to the right. Assisted by Toni Kroos.",1,12,1,Real Madrid,Malaga,karim benzema,toni kroos,NA,NA,9,2,0,3,1,1,1,0
KYS3THfe/,KYS3THfe25,25,29,Foul by Luka Modric (Real Madrid).,3,NA,1,Real Madrid,Malaga,luka modric,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe26,26,29,Ignacio Camacho (Malaga) wins a free kick in the defensive half.,8,NA,2,Malaga,Real Madrid,ignacio camacho,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe27,27,29,"Corner,  Malaga. Conceded by Raphael Varane.",2,NA,2,Malaga,Real Madrid,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe28,28,30,"Corner,  Malaga. Conceded by Sergio Ramos.",2,NA,2,Malaga,Real Madrid,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe29,29,30,Attempt missed. Ignacio Camacho (Malaga) header from the right side of the six yard box is high and wide to the left. Assisted by Juanpi with a cross following a corner.,1,12,2,Malaga,Real Madrid,ignacio camacho,juanpi,NA,NA,6,2,0,12,3,2,3,0
KYS3THfe/,KYS3THfe30,30,32,"Corner,  Real Madrid. Conceded by Roberto Rosales.",2,NA,1,Real Madrid,Malaga,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe31,31,32,Foul by Adalberto Penaranda (Malaga).,3,NA,2,Malaga,Real Madrid,adalberto penaranda,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe32,32,32,Nacho (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,nacho,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe33,33,33,Cristiano Ronaldo (Real Madrid) wins a free kick on the left wing.,8,NA,1,Real Madrid,Malaga,cristiano ronaldo,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KYS3THfe/,KYS3THfe34,34,33,Foul by Recio (Malaga).,3,NA,2,Malaga,Real Madrid,recio,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe35,35,34,Adalberto Penaranda (Malaga) wins a free kick on the left wing.,8,NA,2,Malaga,Real Madrid,adalberto penaranda,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KYS3THfe/,KYS3THfe36,36,34,Foul by Casemiro (Real Madrid).,3,NA,1,Real Madrid,Malaga,casemiro,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe37,37,35,"Corner,  Real Madrid. Conceded by Gonzalo Castro.",2,NA,1,Real Madrid,Malaga,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe38,38,35,"Goal!  Real Madrid 1, Malaga 0. Sergio Ramos (Real Madrid) header from the centre of the box to the top left corner. Assisted by Toni Kroos with a cross following a corner.",1,12,1,Real Madrid,Malaga,sergio ramos,toni kroos,NA,NA,12,1,1,3,3,2,3,0
KYS3THfe/,KYS3THfe39,39,37,Foul by Casemiro (Real Madrid).,3,NA,1,Real Madrid,Malaga,casemiro,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe40,40,37,Pablo Fornals (Malaga) wins a free kick on the left wing.,8,NA,2,Malaga,Real Madrid,pablo fornals,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KYS3THfe/,KYS3THfe41,41,37,Casemiro (Real Madrid) is shown the yellow card for a bad foul.,4,NA,1,Real Madrid,Malaga,casemiro,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe42,42,38,"Offside, Malaga. Luis Munoz tries a through ball, but Adalberto Penaranda is caught offside.",9,13,2,Malaga,Real Madrid,adalberto penaranda,luis munoz,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe43,43,39,Foul by Juankar (Malaga).,3,NA,2,Malaga,Real Madrid,juankar,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe44,44,39,Lucas Vazquez (Real Madrid) wins a free kick on the right wing.,8,NA,1,Real Madrid,Malaga,lucas vazquez,NA,NA,NA,NA,NA,0,5,NA,0,NA,0
KYS3THfe/,KYS3THfe45,45,39,Juankar (Malaga) is shown the yellow card for a bad foul.,4,NA,2,Malaga,Real Madrid,juankar,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe46,46,39,"Offside, Real Madrid. Toni Kroos tries a through ball, but Sergio Ramos is caught offside.",9,13,1,Real Madrid,Malaga,sergio ramos,toni kroos,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe47,47,41,Foul by Ignacio Camacho (Malaga).,3,NA,2,Malaga,Real Madrid,ignacio camacho,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe48,48,41,Isco (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,isco,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe49,49,41,Foul by Adalberto Penaranda (Malaga).,3,NA,2,Malaga,Real Madrid,adalberto penaranda,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe50,50,41,Toni Kroos (Real Madrid) wins a free kick in the attacking half.,8,NA,1,Real Madrid,Malaga,toni kroos,NA,NA,NA,NA,NA,0,1,NA,0,NA,0
KYS3THfe/,KYS3THfe51,51,41,Foul by Roberto Rosales (Malaga).,3,NA,2,Malaga,Real Madrid,roberto rosales,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe52,52,41,Nacho (Real Madrid) wins a free kick on the left wing.,8,NA,1,Real Madrid,Malaga,nacho,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
KYS3THfe/,KYS3THfe53,53,43,"Goal!  Real Madrid 2, Malaga 0. Sergio Ramos (Real Madrid) right footed shot from very close range to the centre of the goal. Assisted by Toni Kroos with a cross following a set piece situation.",1,12,1,Real Madrid,Malaga,sergio ramos,toni kroos,NA,NA,5,1,1,13,1,2,2,0
KYS3THfe/,KYS3THfe54,54,44,Foul by Recio (Malaga).,3,NA,2,Malaga,Real Madrid,recio,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe55,55,44,Sergio Ramos (Real Madrid) wins a free kick in the defensive half.,8,NA,1,Real Madrid,Malaga,sergio ramos,NA,NA,NA,NA,NA,0,2,NA,0,NA,0
KYS3THfe/,KYS3THfe61,61,48,"Offside, Real Madrid. Cristiano Ronaldo tries a through ball, but Karim Benzema is caught offside.",9,13,1,Real Madrid,Malaga,karim benzema,cristiano ronaldo,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe62,62,51,Foul by Ignacio Camacho (Malaga).,3,NA,2,Malaga,Real Madrid,ignacio camacho,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0
KYS3THfe/,KYS3THfe63,63,51,Toni Kroos (Real Madrid) wins a free kick on the left wing.,8,NA,1,Real Madrid,Malaga,toni kroos,NA,NA,NA,NA,NA,0,4,NA,0,NA,0
